"SID","article_number","atlas","global_mean","parameter_estimate","outlier","run","trial","article_cond","msg_share","msg_rel_self","msg_rel_social","trial_type","topic","site"
"BPP43","61","value",0.128585532307625,0.207092374563217,"no","2",42,"other",3,2,2,"read_other","climate","USA"
"BPP43","61","auditory",0.128585532307625,-0.033577356487513,"no","2",42,"other",3,2,2,"read_other","climate","USA"
"BPP43","61","sensorimotor",0.128585532307625,0.198933809995651,"no","2",42,"other",3,2,2,"read_other","climate","USA"
"BPP43","66","value",0.087316870689392,-0.183340907096863,"no","2",43,"other",2,3,3,"read_other","health","USA"
"BPP43","66","auditory",0.087316870689392,-0.22220304608345,"no","2",43,"other",2,3,3,"read_other","health","USA"
"BPP43","66","sensorimotor",0.087316870689392,0.151264980435371,"no","2",43,"other",2,3,3,"read_other","health","USA"
"BPP43","8","value",0.039209879934788,-0.126533374190331,"no","2",41,"other",3,4,3,"read_other","climate","USA"
"BPP43","8","auditory",0.039209879934788,-0.149269014596939,"no","2",41,"other",3,4,3,"read_other","climate","USA"
"BPP43","8","sensorimotor",0.039209879934788,0.1602653414011,"no","2",41,"other",3,4,3,"read_other","climate","USA"
"BPP43","88","value",0.182757437229156,-0.096872463822365,"no","2",30,"other",3,3,3,"read_other","health","USA"
"BPP43","88","auditory",0.182757437229156,0.006562231574208,"no","2",30,"other",3,3,3,"read_other","health","USA"
"BPP43","88","sensorimotor",0.182757437229156,0.332484126091003,"no","2",30,"other",3,3,3,"read_other","health","USA"
"BPP43","19","value",0.400439411401749,0.299649685621262,"no","2",47,"self",4,4,3,"read_self","climate","USA"
"BPP43","19","auditory",0.400439411401749,0.127848386764526,"no","2",47,"self",4,4,3,"read_self","climate","USA"
"BPP43","19","sensorimotor",0.400439411401749,0.178409591317177,"no","2",47,"self",4,4,3,"read_self","climate","USA"
"BPP43","35","value",0.073680676519871,-0.016084581613541,"no","2",36,"self",3,2,2,"read_self","health","USA"
"BPP43","35","auditory",0.073680676519871,-0.034116018563509,"no","2",36,"self",3,2,2,"read_self","health","USA"
"BPP43","35","sensorimotor",0.073680676519871,0.254146367311478,"no","2",36,"self",3,2,2,"read_self","health","USA"
"BPP43","63","value",0.075683802366257,0.126830488443375,"no","2",35,"self",2,2,3,"read_self","climate","USA"
"BPP43","63","auditory",0.075683802366257,-0.079620383679867,"no","2",35,"self",2,2,3,"read_self","climate","USA"
"BPP43","63","sensorimotor",0.075683802366257,0.007106226403266,"no","2",35,"self",2,2,3,"read_self","climate","USA"
"BPP43","68","value",0.265704840421677,0.3089679479599,"no","2",46,"self",3,2,3,"read_self","health","USA"
"BPP43","68","auditory",0.265704840421677,0.008882618509233,"no","2",46,"self",3,2,3,"read_self","health","USA"
"BPP43","68","sensorimotor",0.265704840421677,0.254399448633194,"no","2",46,"self",3,2,3,"read_self","health","USA"
"BPP43","80","value",0.195499300956726,-0.038639917969704,"no","2",33,"self",2,1,2,"read_self","health","USA"
"BPP43","80","auditory",0.195499300956726,0.168594136834145,"no","2",33,"self",2,1,2,"read_self","health","USA"
"BPP43","80","sensorimotor",0.195499300956726,0.214301109313965,"no","2",33,"self",2,1,2,"read_self","health","USA"
"BPP43","81","value",0.152408629655838,0.314579665660858,"no","2",45,"self",3,2,1,"read_self","climate","USA"
"BPP43","81","auditory",0.152408629655838,-0.030874311923981,"no","2",45,"self",3,2,1,"read_self","climate","USA"
"BPP43","81","sensorimotor",0.152408629655838,0.106202624738216,"no","2",45,"self",3,2,1,"read_self","climate","USA"
"BPP43","90","value",0.124480977654457,0.154141455888748,"no","2",34,"self",4,3,2,"read_self","climate","USA"
"BPP43","90","auditory",0.124480977654457,0.087716467678547,"no","2",34,"self",4,3,2,"read_self","climate","USA"
"BPP43","90","sensorimotor",0.124480977654457,0.146844729781151,"no","2",34,"self",4,3,2,"read_self","climate","USA"
"BPP43","91","value",-0.020045520737767,-0.26714414358139,"no","2",48,"self",3,3,3,"read_self","health","USA"
"BPP43","91","auditory",-0.020045520737767,-0.04297774285078,"no","2",48,"self",3,3,3,"read_self","health","USA"
"BPP43","91","sensorimotor",-0.020045520737767,-0.050929963588715,"no","2",48,"self",3,3,3,"read_self","health","USA"
"BPP43","1","value",0.190326243638992,0.230893641710281,"no","3",70,"control",3,3,3,"read_control","climate","USA"
"BPP43","1","auditory",0.190326243638992,0.033738363534212,"no","3",70,"control",3,3,3,"read_control","climate","USA"
"BPP43","1","sensorimotor",0.190326243638992,0.162979751825333,"no","3",70,"control",3,3,3,"read_control","climate","USA"
"BPP43","10","value",0.129996418952942,-0.33162185549736,"no","3",59,"control",2,1,1,"read_control","climate","USA"
"BPP43","10","auditory",0.129996418952942,-0.135130524635315,"no","3",59,"control",2,1,1,"read_control","climate","USA"
"BPP43","10","sensorimotor",0.129996418952942,0.04534500464797,"no","3",59,"control",2,1,1,"read_control","climate","USA"
"BPP43","11","value",0.034402210265398,-0.216070950031281,"no","3",71,"control",1,1,1,"read_control","health","USA"
"BPP43","11","auditory",0.034402210265398,-0.092560134828091,"no","3",71,"control",1,1,1,"read_control","health","USA"
"BPP43","11","sensorimotor",0.034402210265398,0.195395961403847,"no","3",71,"control",1,1,1,"read_control","health","USA"
"BPP43","24","value",0.179172277450562,-0.129327312111855,"no","3",60,"control",2,3,3,"read_control","health","USA"
"BPP43","24","auditory",0.179172277450562,-0.119736030697823,"no","3",60,"control",2,3,3,"read_control","health","USA"
"BPP43","24","sensorimotor",0.179172277450562,0.16172394156456,"no","3",60,"control",2,3,3,"read_control","health","USA"
"BPP43","25","value",0.081850931048393,-0.285194844007492,"no","3",72,"control",1,1,1,"read_control","climate","USA"
"BPP43","25","auditory",0.081850931048393,-0.254548460245132,"no","3",72,"control",1,1,1,"read_control","climate","USA"
"BPP43","25","sensorimotor",0.081850931048393,0.127104431390762,"no","3",72,"control",1,1,1,"read_control","climate","USA"
"BPP43","34","value",0.051909949630499,-0.122229501605034,"no","3",69,"control",1,2,3,"read_control","health","USA"
"BPP43","34","auditory",0.051909949630499,-0.021536080166698,"no","3",69,"control",1,2,3,"read_control","health","USA"
"BPP43","34","sensorimotor",0.051909949630499,0.229439914226532,"no","3",69,"control",1,2,3,"read_control","health","USA"
"BPP43","94","value",0.011523770168424,-0.656545341014862,"no","3",57,"control",2,3,3,"read_control","health","USA"
"BPP43","94","auditory",0.011523770168424,0.004919569473714,"no","3",57,"control",2,3,3,"read_control","health","USA"
"BPP43","94","sensorimotor",0.011523770168424,0.237506225705147,"no","3",57,"control",2,3,3,"read_control","health","USA"
"BPP43","95","value",0.123152084648609,-0.427646279335022,"no","3",58,"control",3,4,3,"read_control","climate","USA"
"BPP43","95","auditory",0.123152084648609,-0.075857982039452,"no","3",58,"control",3,4,3,"read_control","climate","USA"
"BPP43","95","sensorimotor",0.123152084648609,0.172949343919754,"no","3",58,"control",3,4,3,"read_control","climate","USA"
"BPP43","14","value",0.112419173121452,-0.303505778312683,"no","3",50,"other",3,3,2,"read_other","climate","USA"
"BPP43","14","auditory",0.112419173121452,0.175240904092789,"no","3",50,"other",3,3,2,"read_other","climate","USA"
"BPP43","14","sensorimotor",0.112419173121452,0.233264401555061,"no","3",50,"other",3,3,2,"read_other","climate","USA"
"BPP43","31","value",0.255813598632812,0.450499713420868,"no","3",61,"other",3,1,2,"read_other","climate","USA"
"BPP43","31","auditory",0.255813598632812,0.088452115654945,"no","3",61,"other",3,1,2,"read_other","climate","USA"
"BPP43","31","sensorimotor",0.255813598632812,0.193507254123688,"no","3",61,"other",3,1,2,"read_other","climate","USA"
"BPP43","36","value",-0.13835109770298,-0.423844307661057,"no","3",49,"other",3,1,3,"read_other","health","USA"
"BPP43","36","auditory",-0.13835109770298,-0.047112606465816,"no","3",49,"other",3,1,3,"read_other","health","USA"
"BPP43","36","sensorimotor",-0.13835109770298,0.029923044145107,"no","3",49,"other",3,1,3,"read_other","health","USA"
"BPP43","67","value",-0.03082381747663,0.035132218152285,"no","3",63,"other",2,1,2,"read_other","health","USA"
"BPP43","67","auditory",-0.03082381747663,-0.059207800775766,"no","3",63,"other",2,1,2,"read_other","health","USA"
"BPP43","67","sensorimotor",-0.03082381747663,0.111968420445919,"no","3",63,"other",2,1,2,"read_other","health","USA"
"BPP43","79","value",0.108766034245491,-0.125004798173904,"no","3",64,"other",2,1,2,"read_other","health","USA"
"BPP43","79","auditory",0.108766034245491,-0.023675758391619,"no","3",64,"other",2,1,2,"read_other","health","USA"
"BPP43","79","sensorimotor",0.108766034245491,0.246187314391136,"no","3",64,"other",2,1,2,"read_other","health","USA"
"BPP43","86","value",0.008928140625358,-0.297212690114975,"no","3",51,"other",3,3,3,"read_other","health","USA"
"BPP43","86","auditory",0.008928140625358,-0.068684436380863,"no","3",51,"other",3,3,3,"read_other","health","USA"
"BPP43","86","sensorimotor",0.008928140625358,0.109202235937119,"no","3",51,"other",3,3,3,"read_other","health","USA"
"BPP43","87","value",0.27263131737709,-0.185822352766991,"no","3",52,"other",3,2,1,"read_other","climate","USA"
"BPP43","87","auditory",0.27263131737709,0.248731136322021,"no","3",52,"other",3,2,1,"read_other","climate","USA"
"BPP43","87","sensorimotor",0.27263131737709,0.321793138980865,"no","3",52,"other",3,2,1,"read_other","climate","USA"
"BPP43","89","value",-0.093114547431469,0.113271847367287,"no","3",62,"other",4,4,4,"read_other","climate","USA"
"BPP43","89","auditory",-0.093114547431469,-0.171407595276833,"no","3",62,"other",4,4,4,"read_other","climate","USA"
"BPP43","89","sensorimotor",-0.093114547431469,-0.068121783435345,"no","3",62,"other",4,4,4,"read_other","climate","USA"
"BPP43","32","value",0.326671868562698,0.017609551548958,"no","3",66,"self",3,4,3,"read_self","climate","USA"
"BPP43","32","auditory",0.326671868562698,0.167071521282196,"no","3",66,"self",3,4,3,"read_self","climate","USA"
"BPP43","32","sensorimotor",0.326671868562698,0.499420195817947,"no","3",66,"self",3,4,3,"read_self","climate","USA"
"BPP43","45","value",0.260303348302841,0.437815517187119,"no","3",55,"self",3,3,2,"read_self","climate","USA"
"BPP43","45","auditory",0.260303348302841,0.195635661482811,"no","3",55,"self",3,3,2,"read_self","climate","USA"
"BPP43","45","sensorimotor",0.260303348302841,0.45764821767807,"no","3",55,"self",3,3,2,"read_self","climate","USA"
"BPP43","55","value",0.312689751386642,-0.007520626764745,"no","3",65,"self",2,3,3,"read_self","climate","USA"
"BPP43","55","auditory",0.312689751386642,0.081052832305431,"no","3",65,"self",2,3,3,"read_self","climate","USA"
"BPP43","55","sensorimotor",0.312689751386642,0.391970068216324,"no","3",65,"self",2,3,3,"read_self","climate","USA"
"BPP43","58","value",0.102702341973782,0.091962650418282,"no","3",54,"self",3,4,4,"read_self","health","USA"
"BPP43","58","auditory",0.102702341973782,0.115245759487152,"no","3",54,"self",3,4,4,"read_self","health","USA"
"BPP43","58","sensorimotor",0.102702341973782,0.288808017969131,"no","3",54,"self",3,4,4,"read_self","health","USA"
"BPP43","64","value",0.185811087489128,0.073038414120674,"no","3",56,"self",2,3,4,"read_self","health","USA"
"BPP43","64","auditory",0.185811087489128,0.118007257580757,"no","3",56,"self",2,3,4,"read_self","health","USA"
"BPP43","64","sensorimotor",0.185811087489128,0.242192879319191,"no","3",56,"self",2,3,4,"read_self","health","USA"
"BPP43","7","value",0.417785942554474,0.25958663225174,"no","3",67,"self",3,1,3,"read_self","health","USA"
"BPP43","7","auditory",0.417785942554474,0.2027677744627,"no","3",67,"self",3,1,3,"read_self","health","USA"
"BPP43","7","sensorimotor",0.417785942554474,0.514932155609131,"no","3",67,"self",3,1,3,"read_self","health","USA"
"BPP43","84","value",0.249507322907448,-0.018273878842592,"no","3",68,"self",3,2,3,"read_self","health","USA"
"BPP43","84","auditory",0.249507322907448,0.194318637251854,"no","3",68,"self",3,2,3,"read_self","health","USA"
"BPP43","84","sensorimotor",0.249507322907448,0.426091432571411,"no","3",68,"self",3,2,3,"read_self","health","USA"
"BPP43","9","value",0.163501843810081,-0.112511858344078,"no","3",53,"self",2,1,1,"read_self","climate","USA"
"BPP43","9","auditory",0.163501843810081,0.016388442367315,"no","3",53,"self",2,1,1,"read_self","climate","USA"
"BPP43","9","sensorimotor",0.163501843810081,0.225483760237694,"no","3",53,"self",2,1,1,"read_self","climate","USA"
"BPP44","20","value",0.434931874275208,0.086423806846142,"no","1",7,"control",2,3,3,"read_control","health","USA"
"BPP44","20","auditory",0.434931874275208,0.440536797046661,"no","1",7,"control",2,3,3,"read_control","health","USA"
"BPP44","20","sensorimotor",0.434931874275208,0.44042906165123,"no","1",7,"control",2,3,3,"read_control","health","USA"
"BPP44","27","value",0.356661230325699,0.46180933713913,"no","1",15,"control",3,4,2,"read_control","climate","USA"
"BPP44","27","auditory",0.356661230325699,0.419414192438126,"no","1",15,"control",3,4,2,"read_control","climate","USA"
"BPP44","27","sensorimotor",0.356661230325699,0.418559193611145,"no","1",15,"control",3,4,2,"read_control","climate","USA"
"BPP44","4","value",0.316175431013107,0.056757275015116,"no","1",13,"control",3,4,2,"read_control","climate","USA"
"BPP44","4","auditory",0.316175431013107,0.179986163973808,"no","1",13,"control",3,4,2,"read_control","climate","USA"
"BPP44","4","sensorimotor",0.316175431013107,0.412587821483612,"no","1",13,"control",3,4,2,"read_control","climate","USA"
"BPP44","43","value",0.264553129673004,0.120608352124691,"no","1",14,"control",2,1,3,"read_control","health","USA"
"BPP44","43","auditory",0.264553129673004,0.327234625816345,"no","1",14,"control",2,1,3,"read_control","health","USA"
"BPP44","43","sensorimotor",0.264553129673004,0.390218645334244,"no","1",14,"control",2,1,3,"read_control","health","USA"
"BPP44","69","value",0.165941536426544,-0.089201524853706,"no","1",16,"control",1,2,2,"read_control","health","USA"
"BPP44","69","auditory",0.165941536426544,0.226933032274246,"no","1",16,"control",1,2,2,"read_control","health","USA"
"BPP44","69","sensorimotor",0.165941536426544,0.15217824280262,"no","1",16,"control",1,2,2,"read_control","health","USA"
"BPP44","76","value",0.526701271533966,-0.063400290906429,"no","1",5,"control",3,2,2,"read_control","climate","USA"
"BPP44","76","auditory",0.526701271533966,0.35208523273468,"no","1",5,"control",3,2,2,"read_control","climate","USA"
"BPP44","76","sensorimotor",0.526701271533966,0.547592163085938,"no","1",5,"control",3,2,2,"read_control","climate","USA"
"BPP44","92","value",0.436319172382355,-0.159403383731842,"no","1",6,"control",4,2,3,"read_control","climate","USA"
"BPP44","92","auditory",0.436319172382355,0.526373863220215,"no","1",6,"control",4,2,3,"read_control","climate","USA"
"BPP44","92","sensorimotor",0.436319172382355,0.348859548568726,"no","1",6,"control",4,2,3,"read_control","climate","USA"
"BPP44","93","value",0.247304618358612,0.09148146957159,"no","1",8,"control",3,1,2,"read_control","health","USA"
"BPP44","93","auditory",0.247304618358612,0.151005327701569,"no","1",8,"control",3,1,2,"read_control","health","USA"
"BPP44","93","sensorimotor",0.247304618358612,0.174951538443565,"no","1",8,"control",3,1,2,"read_control","health","USA"
"BPP44","0","value",0.223694205284119,-0.051142320036888,"no","1",4,"other",3,2,3,"read_other","health","USA"
"BPP44","0","auditory",0.223694205284119,0.136109918355942,"no","1",4,"other",3,2,3,"read_other","health","USA"
"BPP44","0","sensorimotor",0.223694205284119,0.082472421228886,"no","1",4,"other",3,2,3,"read_other","health","USA"
"BPP44","25","value",0.2076435983181,-0.031566742807627,"no","1",3,"other",2,2,2,"read_other","climate","USA"
"BPP44","25","auditory",0.2076435983181,0.282772541046143,"no","1",3,"other",2,2,2,"read_other","climate","USA"
"BPP44","25","sensorimotor",0.2076435983181,0.154179468750954,"no","1",3,"other",2,2,2,"read_other","climate","USA"
"BPP44","34","value",-0.147977456450462,-0.556394457817078,"no","1",2,"other",3,2,3,"read_other","health","USA"
"BPP44","34","auditory",-0.147977456450462,0.121342442929745,"no","1",2,"other",3,2,3,"read_other","health","USA"
"BPP44","34","sensorimotor",-0.147977456450462,-0.018455848097801,"no","1",2,"other",3,2,3,"read_other","health","USA"
"BPP44","48","value",0.34391850233078,-0.065433688461781,"no","1",18,"other",2,3,2,"read_other","climate","USA"
"BPP44","48","auditory",0.34391850233078,0.48739755153656,"no","1",18,"other",2,3,2,"read_other","climate","USA"
"BPP44","48","sensorimotor",0.34391850233078,0.369970977306366,"no","1",18,"other",2,3,2,"read_other","climate","USA"
"BPP44","62","value",0.443604975938797,-0.065058723092079,"no","1",17,"other",1,2,3,"read_other","health","USA"
"BPP44","62","auditory",0.443604975938797,0.366319835186005,"no","1",17,"other",1,2,3,"read_other","health","USA"
"BPP44","62","sensorimotor",0.443604975938797,0.398702681064606,"no","1",17,"other",1,2,3,"read_other","health","USA"
"BPP44","71","value",0.504252016544342,0.136051058769226,"no","1",19,"other",3,3,3,"read_other","climate","USA"
"BPP44","71","auditory",0.504252016544342,0.718896746635437,"no","1",19,"other",3,3,3,"read_other","climate","USA"
"BPP44","71","sensorimotor",0.504252016544342,0.556344151496887,"no","1",19,"other",3,3,3,"read_other","climate","USA"
"BPP44","82","value",-0.05765512958169,-0.258196353912354,"no","1",1,"other",3,1,3,"read_other","climate","USA"
"BPP44","82","auditory",-0.05765512958169,0.059485904872417,"no","1",1,"other",3,1,3,"read_other","climate","USA"
"BPP44","82","sensorimotor",-0.05765512958169,-0.104207932949066,"no","1",1,"other",3,1,3,"read_other","climate","USA"
"BPP44","94","value",0.328585863113403,0.252575278282166,"no","1",20,"other",1,1,2,"read_other","health","USA"
"BPP44","94","auditory",0.328585863113403,0.536447703838348,"no","1",20,"other",1,1,2,"read_other","health","USA"
"BPP44","94","sensorimotor",0.328585863113403,0.380102246999741,"no","1",20,"other",1,1,2,"read_other","health","USA"
"BPP44","13","value",0.50627863407135,0.134001478552818,"no","1",21,"self",1,2,3,"read_self","climate","USA"
"BPP44","13","auditory",0.50627863407135,0.504138469696045,"no","1",21,"self",1,2,3,"read_self","climate","USA"
"BPP44","13","sensorimotor",0.50627863407135,0.490420639514923,"no","1",21,"self",1,2,3,"read_self","climate","USA"
"BPP44","16","value",0.124468214809895,-0.119606919586658,"no","1",10,"self",3,1,1,"read_self","health","USA"
"BPP44","16","auditory",0.124468214809895,0.232826963067055,"no","1",10,"self",3,1,1,"read_self","health","USA"
"BPP44","16","sensorimotor",0.124468214809895,0.203554853796959,"no","1",10,"self",3,1,1,"read_self","health","USA"
"BPP44","29","value",0.24334916472435,-0.26739764213562,"no","1",22,"self",1,2,3,"read_self","health","USA"
"BPP44","29","auditory",0.24334916472435,0.422158598899841,"no","1",22,"self",1,2,3,"read_self","health","USA"
"BPP44","29","sensorimotor",0.24334916472435,0.54078197479248,"no","1",22,"self",1,2,3,"read_self","health","USA"
"BPP44","42","value",0.223210856318474,-0.071424834430218,"no","1",11,"self",2,2,2,"read_self","climate","USA"
"BPP44","42","auditory",0.223210856318474,0.277890592813492,"no","1",11,"self",2,2,2,"read_self","climate","USA"
"BPP44","42","sensorimotor",0.223210856318474,0.358933687210083,"no","1",11,"self",2,2,2,"read_self","climate","USA"
"BPP44","57","value",0.547754406929016,0.346970558166504,"no","1",12,"self",2,2,4,"read_self","health","USA"
"BPP44","57","auditory",0.547754406929016,0.563039541244507,"no","1",12,"self",2,2,4,"read_self","health","USA"
"BPP44","57","sensorimotor",0.547754406929016,0.594602346420288,"no","1",12,"self",2,2,4,"read_self","health","USA"
"BPP44","61","value",0.389834433794022,-0.167668104171753,"no","1",23,"self",3,2,2,"read_self","climate","USA"
"BPP44","61","auditory",0.389834433794022,0.439151853322983,"no","1",23,"self",3,2,2,"read_self","climate","USA"
"BPP44","61","sensorimotor",0.389834433794022,0.643063485622406,"no","1",23,"self",3,2,2,"read_self","climate","USA"
"BPP44","8","value",0.000870800635312,-0.120157442986965,"no","1",9,"self",2,3,3,"read_self","climate","USA"
"BPP44","8","auditory",0.000870800635312,0.245094314217567,"no","1",9,"self",2,3,3,"read_self","climate","USA"
"BPP44","8","sensorimotor",0.000870800635312,0.097621195018291,"no","1",9,"self",2,3,3,"read_self","climate","USA"
"BPP44","88","value",0.444073498249054,-0.053000919520855,"no","1",24,"self",3,4,3,"read_self","health","USA"
"BPP44","88","auditory",0.444073498249054,0.372441649436951,"no","1",24,"self",3,4,3,"read_self","health","USA"
"BPP44","88","sensorimotor",0.444073498249054,0.539876461029053,"no","1",24,"self",3,4,3,"read_self","health","USA"
"BPP44","2","value",0.086817316710949,-0.229816749691963,"no","2",25,"control",1,1,3,"read_control","health","USA"
"BPP44","2","auditory",0.086817316710949,0.290023535490036,"no","2",25,"control",1,1,3,"read_control","health","USA"
"BPP44","2","sensorimotor",0.086817316710949,-0.052772879600525,"no","2",25,"control",1,1,3,"read_control","health","USA"
"BPP44","26","value",0.369254618883133,-0.057281941175461,"no","2",38,"control",1,2,3,"read_control","health","USA"
"BPP44","26","auditory",0.369254618883133,0.492082059383392,"no","2",38,"control",1,2,3,"read_control","health","USA"
"BPP44","26","sensorimotor",0.369254618883133,0.712909638881683,"no","2",38,"control",1,2,3,"read_control","health","USA"
"BPP44","3","value",0.283595591783524,-0.086905911564827,"no","2",40,"control",1,1,1,"read_control","health","USA"
"BPP44","3","auditory",0.283595591783524,0.332350194454193,"no","2",40,"control",1,1,1,"read_control","health","USA"
"BPP44","3","sensorimotor",0.283595591783524,0.721599638462067,"no","2",40,"control",1,1,1,"read_control","health","USA"
"BPP44","46","value",0.203331798315048,-0.420201420783997,"no","2",37,"control",4,3,2,"read_control","climate","USA"
"BPP44","46","auditory",0.203331798315048,0.195655286312103,"no","2",37,"control",4,3,2,"read_control","climate","USA"
"BPP44","46","sensorimotor",0.203331798315048,0.409574598073959,"no","2",37,"control",4,3,2,"read_control","climate","USA"
"BPP44","50","value",0.307211607694626,0.211009174585342,"no","2",39,"control",1,2,1,"read_control","climate","USA"
"BPP44","50","auditory",0.307211607694626,0.4605533182621,"no","2",39,"control",1,2,1,"read_control","climate","USA"
"BPP44","50","sensorimotor",0.307211607694626,0.759101808071136,"no","2",39,"control",1,2,1,"read_control","climate","USA"
"BPP44","54","value",0.017847852781415,-0.387054979801178,"no","2",26,"control",1,2,3,"read_control","health","USA"
"BPP44","54","auditory",0.017847852781415,0.38056355714798,"no","2",26,"control",1,2,3,"read_control","health","USA"
"BPP44","54","sensorimotor",0.017847852781415,-0.052878886461258,"no","2",26,"control",1,2,3,"read_control","health","USA"
"BPP44","65","value",0.043289639055729,-0.202561065554619,"no","2",28,"control",3,3,2,"read_control","climate","USA"
"BPP44","65","auditory",0.043289639055729,0.039090409874916,"no","2",28,"control",3,3,2,"read_control","climate","USA"
"BPP44","65","sensorimotor",0.043289639055729,-0.092918962240219,"no","2",28,"control",3,3,2,"read_control","climate","USA"
"BPP44","73","value",0.155442431569099,0.067654736340046,"no","2",27,"control",2,3,2,"read_control","climate","USA"
"BPP44","73","auditory",0.155442431569099,0.404939919710159,"no","2",27,"control",2,3,2,"read_control","climate","USA"
"BPP44","73","sensorimotor",0.155442431569099,0.110586456954479,"no","2",27,"control",2,3,2,"read_control","climate","USA"
"BPP44","22","value",0.019521433860064,-0.099540658295155,"no","2",44,"other",2,2,3,"read_other","climate","USA"
"BPP44","22","auditory",0.019521433860064,0.416266828775406,"no","2",44,"other",2,2,3,"read_other","climate","USA"
"BPP44","22","sensorimotor",0.019521433860064,0.247519865632057,"no","2",44,"other",2,2,3,"read_other","climate","USA"
"BPP44","23","value",0.109424263238907,-0.093077175319195,"no","2",42,"other",2,2,2,"read_other","health","USA"
"BPP44","23","auditory",0.109424263238907,0.436448991298676,"no","2",42,"other",2,2,2,"read_other","health","USA"
"BPP44","23","sensorimotor",0.109424263238907,0.594177424907684,"no","2",42,"other",2,2,2,"read_other","health","USA"
"BPP44","24","value",-0.005567863583565,-0.192026272416115,"no","2",41,"other",3,1,1,"read_other","health","USA"
"BPP44","24","auditory",-0.005567863583565,0.133628994226456,"no","2",41,"other",3,1,1,"read_other","health","USA"
"BPP44","24","sensorimotor",-0.005567863583565,0.567263424396515,"no","2",41,"other",3,1,1,"read_other","health","USA"
"BPP44","47","value",0.086529262363911,0.231869906187057,"no","2",32,"other",3,4,3,"read_other","climate","USA"
"BPP44","47","auditory",0.086529262363911,0.153150737285614,"no","2",32,"other",3,4,3,"read_other","climate","USA"
"BPP44","47","sensorimotor",0.086529262363911,0.216792434453964,"no","2",32,"other",3,4,3,"read_other","climate","USA"
"BPP44","49","value",0.242578476667404,0.610557496547699,"no","2",31,"other",1,2,3,"read_other","health","USA"
"BPP44","49","auditory",0.242578476667404,0.150251924991608,"no","2",31,"other",1,2,3,"read_other","health","USA"
"BPP44","49","sensorimotor",0.242578476667404,0.347930103540421,"no","2",31,"other",1,2,3,"read_other","health","USA"
"BPP44","56","value",0.073684938251972,0.034450083971024,"no","2",43,"other",2,3,1,"read_other","climate","USA"
"BPP44","56","auditory",0.073684938251972,0.204291477799416,"no","2",43,"other",2,3,1,"read_other","climate","USA"
"BPP44","56","sensorimotor",0.073684938251972,0.529828310012817,"no","2",43,"other",2,3,1,"read_other","climate","USA"
"BPP44","83","value",0.425743877887726,0.18893401324749,"no","2",30,"other",3,3,3,"read_other","health","USA"
"BPP44","83","auditory",0.425743877887726,0.680532932281494,"no","2",30,"other",3,3,3,"read_other","health","USA"
"BPP44","83","sensorimotor",0.425743877887726,0.891800284385681,"no","2",30,"other",3,3,3,"read_other","health","USA"
"BPP44","95","value",0.282837599515915,-0.175599843263626,"no","2",29,"other",1,2,1,"read_other","climate","USA"
"BPP44","95","auditory",0.282837599515915,0.590560078620911,"no","2",29,"other",1,2,1,"read_other","climate","USA"
"BPP44","95","sensorimotor",0.282837599515915,0.760145008563995,"no","2",29,"other",1,2,1,"read_other","climate","USA"
"BPP44","14","value",0.072213016450405,0.039998780936003,"no","2",46,"self",4,4,2,"read_self","climate","USA"
"BPP44","14","auditory",0.072213016450405,0.532918393611908,"no","2",46,"self",4,4,2,"read_self","climate","USA"
"BPP44","14","sensorimotor",0.072213016450405,0.458434641361237,"no","2",46,"self",4,4,2,"read_self","climate","USA"
"BPP44","17","value",0.20090040564537,-0.085731253027916,"no","2",48,"self",3,3,3,"read_self","health","USA"
"BPP44","17","auditory",0.20090040564537,0.675219833850861,"no","2",48,"self",3,3,3,"read_self","health","USA"
"BPP44","17","sensorimotor",0.20090040564537,0.454594671726227,"no","2",48,"self",3,3,3,"read_self","health","USA"
"BPP44","36","value",0.112135030329227,-0.479824215173721,"no","2",34,"self",2,3,4,"read_self","health","USA"
"BPP44","36","auditory",0.112135030329227,0.321575462818146,"no","2",34,"self",2,3,4,"read_self","health","USA"
"BPP44","36","sensorimotor",0.112135030329227,0.349167555570602,"no","2",34,"self",2,3,4,"read_self","health","USA"
"BPP44","5","value",0.320020705461502,-0.061182539910078,"no","2",47,"self",2,1,4,"read_self","health","USA"
"BPP44","5","auditory",0.320020705461502,0.485903590917587,"no","2",47,"self",2,1,4,"read_self","health","USA"
"BPP44","5","sensorimotor",0.320020705461502,0.508400440216064,"no","2",47,"self",2,1,4,"read_self","health","USA"
"BPP44","60","value",0.062835320830345,-0.16427743434906,"no","2",33,"self",1,1,1,"read_self","climate","USA"
"BPP44","60","auditory",0.062835320830345,0.407776951789856,"no","2",33,"self",1,1,1,"read_self","climate","USA"
"BPP44","60","sensorimotor",0.062835320830345,0.330481946468353,"no","2",33,"self",1,1,1,"read_self","climate","USA"
"BPP44","79","value",0.259227305650711,-0.303995579481125,"no","2",35,"self",2,1,3,"read_self","health","USA"
"BPP44","79","auditory",0.259227305650711,0.663866221904755,"no","2",35,"self",2,1,3,"read_self","health","USA"
"BPP44","79","sensorimotor",0.259227305650711,0.610454142093658,"no","2",35,"self",2,1,3,"read_self","health","USA"
"BPP44","87","value",0.209534108638763,0.137872830033302,"no","2",45,"self",2,2,1,"read_self","climate","USA"
