"group","SID","item","article_cond","article_number","trial","topic","sharing_type_key","sharing_type","msg_share","msg_rel_self","msg_rel_social","n_words"
"untimed","s194","8","other",13,8,"climate","msg_share_narrow",0,53,54,88,NA
"untimed","s195","8","self",34,8,"health","msg_share_narrow",0,55,41,57,NA
"timed","s196","8","other",33,8,"health","msg_share_narrow",0,81,37,84,NA
"comment","s197","8","control",75,8,"health","msg_share_narrow",0,2,39,76,12
"timed","s198","8","self",4,8,"climate","msg_share_narrow",0,5,76,97,NA
"timed","s199","8","self",85,8,"climate","msg_share_narrow",0,32,32,27,NA
"untimed","s200","8","self",23,8,"health","msg_share_narrow",0,51,51,52,NA
"untimed","s201","8","self",0,8,"health","msg_share_narrow",0,22,21,70,NA
"untimed","s202","8","other",31,8,"climate","msg_share_narrow",0,4,15,40,NA
"timed","s203","8","other",28,8,"health","msg_share_narrow",0,69,25,27,NA
"comment","s204","8","self",76,8,"climate","msg_share_narrow",0,49,85,76,11
"timed","s205","8","other",84,8,"health","msg_share_narrow",0,59,70,75,NA
"comment","s206","8","self",21,8,"climate","msg_share_narrow",0,39,76,75,23
"comment","s207","8","self",67,8,"health","msg_share_narrow",0,0,28,72,13
"timed","s208","8","self",16,8,"health","msg_share_narrow",0,48,39,60,NA
"timed","s209","8","control",54,8,"health","msg_share_narrow",0,0,0,7,NA
"timed","s210","8","control",69,8,"health","msg_share_narrow",0,5,8,96,NA
"comment","s211","8","self",50,8,"climate","msg_share_narrow",0,47,84,82,10
"timed","s212","8","self",74,8,"health","msg_share_narrow",0,0,8,8,NA
"timed","s213","8","self",65,8,"climate","msg_share_narrow",0,38,86,52,NA
"untimed","s214","8","self",84,8,"health","msg_share_narrow",0,68,79,85,NA
"untimed","s215","8","self",22,8,"climate","msg_share_narrow",0,1,1,2,NA
"untimed","s216","8","other",28,8,"health","msg_share_narrow",0,6,6,49,NA
"timed","s217","8","other",84,8,"health","msg_share_narrow",0,55,62,64,NA
"comment","s218","8","other",81,8,"climate","msg_share_narrow",0,49,97,98,22
"timed","s219","8","self",2,8,"health","msg_share_narrow",0,70,51,69,NA
"timed","s220","8","other",42,8,"climate","msg_share_narrow",0,66,51,51,NA
"untimed","s221","8","control",89,8,"climate","msg_share_narrow",0,0,0,0,NA
"untimed","s222","8","other",79,8,"health","msg_share_narrow",0,89,6,13,NA
"untimed","s223","8","other",38,8,"health","msg_share_narrow",0,0,0,0,NA
"comment","s224","8","self",46,8,"climate","msg_share_narrow",0,26,54,55,30
"timed","s225","8","other",32,8,"climate","msg_share_narrow",0,23,88,89,NA
"timed","s226","8","other",58,8,"health","msg_share_narrow",0,39,97,97,NA
"timed","s227","8","other",33,8,"health","msg_share_narrow",0,51,30,28,NA
"timed","s228","8","other",45,8,"climate","msg_share_narrow",0,1,1,1,NA
"untimed","s229","8","self",47,8,"climate","msg_share_narrow",0,0,76,55,NA
"comment","s230","8","self",94,8,"health","msg_share_narrow",0,100,100,100,17
"timed","s231","8","control",39,8,"health","msg_share_narrow",0,0,0,41,NA
"untimed","s232","8","control",63,8,"climate","msg_share_narrow",0,72,89,90,NA
"comment","s233","8","self",42,8,"climate","msg_share_narrow",0,75,94,93,11
"untimed","s234","8","self",7,8,"health","msg_share_narrow",0,59,78,81,NA
"untimed","s235","8","control",7,8,"health","msg_share_narrow",0,12,5,16,NA
"untimed","s236","8","control",49,8,"health","msg_share_narrow",0,0,100,0,NA
"untimed","s237","8","other",8,8,"climate","msg_share_narrow",0,9,17,10,NA
"timed","s238","8","self",65,8,"climate","msg_share_narrow",0,0,100,100,NA
"timed","s239","8","control",35,8,"health","msg_share_narrow",0,1,81,83,NA
"comment","s240","8","self",59,8,"climate","msg_share_narrow",0,23,41,42,18
"comment","s241","8","other",60,8,"climate","msg_share_narrow",0,4,72,79,16
"untimed","s242","8","control",42,8,"climate","msg_share_narrow",0,5,52,52,NA
"timed","s243","8","other",48,8,"climate","msg_share_narrow",0,3,57,57,NA
"timed","s244","8","self",78,8,"health","msg_share_narrow",0,0,73,62,NA
"timed","s245","8","control",49,8,"health","msg_share_narrow",0,97,34,87,NA
"untimed","s246","8","control",65,8,"climate","msg_share_narrow",0,74,90,91,NA
"timed","s247","8","self",43,8,"health","msg_share_narrow",0,51,27,51,NA
"untimed","s248","8","other",12,8,"climate","msg_share_narrow",0,1,62,63,NA
"comment","s249","8","other",88,8,"health","msg_share_narrow",0,100,62,100,25
"timed","s251","8","self",39,8,"health","msg_share_narrow",0,49,91,92,NA
"untimed","s252","8","other",37,8,"climate","msg_share_narrow",0,0,17,17,NA
"timed","s253","8","other",72,8,"climate","msg_share_narrow",0,1,1,69,NA
"comment","s254","8","other",48,8,"climate","msg_share_narrow",0,100,40,100,11
"comment","s255","8","self",19,8,"climate","msg_share_narrow",0,34,58,57,6
"timed","s256","8","control",29,8,"health","msg_share_narrow",0,3,39,68,NA
"timed","s257","8","self",70,8,"health","msg_share_narrow",0,0,45,0,NA
"untimed","s258","8","control",89,8,"climate","msg_share_narrow",0,0,68,71,NA
"untimed","s259","8","other",17,8,"health","msg_share_narrow",0,0,0,75,NA
"untimed","s260","8","other",71,8,"climate","msg_share_narrow",0,7,9,6,NA
"timed","s261","8","other",67,8,"health","msg_share_narrow",0,11,9,10,NA
"untimed","s262","8","self",12,8,"climate","msg_share_narrow",0,0,0,0,NA
"timed","s263","8","other",53,8,"climate","msg_share_narrow",0,5,5,4,NA
"timed","s264","8","self",49,8,"health","msg_share_narrow",0,0,0,0,NA
"untimed","s265","8","self",88,8,"health","msg_share_narrow",0,61,58,61,NA
"comment","s266","8","self",95,8,"climate","msg_share_narrow",0,24,100,100,24
"untimed","s267","8","control",34,8,"health","msg_share_narrow",0,1,17,78,NA
"untimed","s268","8","self",12,8,"climate","msg_share_narrow",0,0,0,0,NA
"comment","s269","8","control",2,8,"health","msg_share_narrow",0,1,1,1,11
"untimed","s270","8","self",57,8,"health","msg_share_narrow",0,0,0,0,NA
"timed","s271","8","self",61,8,"climate","msg_share_narrow",0,0,0,0,NA
"untimed","s273","8","control",49,8,"health","msg_share_narrow",0,100,100,74,NA
"timed","s274","8","control",3,8,"health","msg_share_narrow",0,0,28,29,NA
"untimed","s275","8","control",73,8,"climate","msg_share_narrow",0,50,51,50,NA
"untimed","s276","8","other",93,8,"health","msg_share_narrow",0,12,12,13,NA
"comment","s277","8","other",92,8,"climate","msg_share_narrow",0,5,56,57,14
"timed","s278","8","other",7,8,"health","msg_share_narrow",0,46,27,28,NA
"comment","s279","8","other",19,8,"climate","msg_share_narrow",0,100,100,100,22
"untimed","s280","8","control",75,8,"health","msg_share_narrow",0,0,54,55,NA
"untimed","s281","8","other",75,8,"health","msg_share_narrow",0,0,5,14,NA
"comment","s282","8","self",17,8,"health","msg_share_narrow",0,74,77,77,23
"comment","s283","8","control",41,8,"health","msg_share_narrow",0,44,64,65,7
"timed","s284","8","control",49,8,"health","msg_share_narrow",0,26,28,31,NA
"timed","s285","8","self",15,8,"health","msg_share_narrow",0,0,0,0,NA
"timed","s286","8","other",17,8,"health","msg_share_narrow",0,6,9,52,NA
"timed","s287","8","self",52,8,"climate","msg_share_narrow",0,0,31,52,NA
"untimed","s288","8","control",8,8,"climate","msg_share_narrow",0,15,37,48,NA
"untimed","s289","8","self",70,8,"health","msg_share_narrow",0,0,0,0,NA
"timed","s290","8","control",42,8,"climate","msg_share_narrow",0,2,51,50,NA
"timed","s291","8","other",72,8,"climate","msg_share_narrow",0,15,65,65,NA
"comment","s292","8","other",94,8,"health","msg_share_narrow",0,80,100,100,22
"comment","s293","8","self",46,8,"climate","msg_share_narrow",0,100,100,100,28
"untimed","s294","8","other",14,8,"climate","msg_share_narrow",0,9,54,56,NA
"comment","s295","8","self",29,8,"health","msg_share_narrow",0,83,51,67,12
"timed","s296","8","self",19,8,"climate","msg_share_narrow",0,0,17,17,NA
"untimed","s297","8","other",80,8,"health","msg_share_narrow",0,100,100,100,NA
"timed","s298","8","other",92,8,"climate","msg_share_narrow",0,3,37,50,NA
"comment","s299","8","self",83,8,"health","msg_share_narrow",0,100,100,100,13
"comment","s300","8","self",25,8,"climate","msg_share_narrow",0,60,72,82,8
"timed","s301","8","other",77,8,"climate","msg_share_narrow",0,100,100,100,NA
"comment","s302","8","other",68,8,"health","msg_share_narrow",0,99,38,100,17
"untimed","s303","8","other",56,8,"health","msg_share_narrow",0,74,99,100,NA
"timed","s304","8","self",52,8,"climate","msg_share_narrow",0,13,17,19,NA
"timed","s305","8","control",0,8,"health","msg_share_narrow",0,19,8,3,NA
"untimed","s306","8","control",90,8,"climate","msg_share_narrow",0,3,4,6,NA
"timed","s307","8","self",28,8,"health","msg_share_narrow",0,99,100,100,NA
"untimed","s308","8","other",87,8,"climate","msg_share_narrow",0,45,50,49,NA
"untimed","s309","8","self",6,8,"climate","msg_share_narrow",0,51,50,50,NA
"comment","s310","8","control",54,8,"health","msg_share_narrow",0,4,3,10,11
"timed","s311","8","self",27,8,"climate","msg_share_narrow",0,18,21,22,NA
"timed","s312","8","self",2,8,"health","msg_share_narrow",0,0,3,5,NA
"timed","s313","8","other",20,8,"health","msg_share_narrow",0,0,0,35,NA
"comment","s314","8","other",70,8,"health","msg_share_narrow",0,37,69,68,11
"timed","s315","8","control",80,8,"health","msg_share_narrow",0,0,0,0,NA
"untimed","s316","8","control",53,8,"climate","msg_share_narrow",0,19,45,27,NA
"comment","s317","8","self",89,8,"climate","msg_share_narrow",0,51,73,94,22
"comment","s318","8","self",48,8,"climate","msg_share_narrow",0,89,94,91,16
"untimed","s319","8","self",93,8,"health","msg_share_narrow",0,51,78,53,NA
"timed","s320","8","control",76,8,"climate","msg_share_narrow",0,0,21,57,NA
"comment","s321","8","self",44,8,"health","msg_share_narrow",0,49,61,49,16
"timed","s322","8","control",31,8,"climate","msg_share_narrow",0,0,0,0,NA
"comment","s323","8","self",24,8,"health","msg_share_narrow",0,42,34,40,19
"timed","s324","8","control",38,8,"health","msg_share_narrow",0,0,0,0,NA
"timed","s325","8","other",88,8,"health","msg_share_narrow",0,2,82,21,NA
"timed","s326","8","other",0,8,"health","msg_share_narrow",0,0,0,0,NA
"untimed","s327","8","other",11,8,"health","msg_share_narrow",0,0,65,65,NA
"timed","s328","8","self",27,8,"climate","msg_share_narrow",0,60,70,68,NA
"timed","s329","8","self",83,8,"health","msg_share_narrow",0,52,82,73,NA
"untimed","s330","8","control",71,8,"climate","msg_share_narrow",0,85,84,59,NA
"untimed","s331","8","control",94,8,"health","msg_share_narrow",0,0,73,73,NA
"comment","s332","8","self",19,8,"climate","msg_share_narrow",0,21,95,9,33
"timed","s333","8","control",62,8,"health","msg_share_narrow",0,23,22,47,NA
"untimed","s334","8","self",30,8,"climate","msg_share_narrow",0,0,3,47,NA
"timed","s335","8","control",48,8,"climate","msg_share_narrow",0,28,21,16,NA
"untimed","s336","8","self",89,8,"climate","msg_share_narrow",0,51,100,51,NA
"untimed","s337","8","self",11,8,"health","msg_share_narrow",0,27,33,43,NA
"untimed","s338","8","self",75,8,"health","msg_share_narrow",0,41,86,86,NA
"timed","s339","8","other",19,8,"climate","msg_share_narrow",0,45,71,72,NA
"timed","s340","8","control",82,8,"climate","msg_share_narrow",0,0,0,0,NA
"timed","s341","8","self",83,8,"health","msg_share_narrow",0,1,0,2,NA
"comment","s342","8","control",80,8,"health","msg_share_narrow",0,1,1,75,7
"comment","s343","8","self",33,8,"health","msg_share_narrow",0,100,85,99,7
"untimed","s344","8","control",39,8,"health","msg_share_narrow",0,0,3,7,NA
"untimed","s345","8","control",10,8,"climate","msg_share_narrow",0,41,89,89,NA
"comment","s346","8","control",47,8,"climate","msg_share_narrow",0,43,74,78,12
"untimed","s347","8","self",24,8,"health","msg_share_narrow",0,93,87,86,NA
"timed","s348","8","self",94,8,"health","msg_share_narrow",0,27,99,98,NA
"timed","s349","8","self",64,8,"health","msg_share_narrow",0,71,71,89,NA
"timed","s350","8","self",19,8,"climate","msg_share_narrow",0,43,51,52,NA
"comment","s351","8","self",53,8,"climate","msg_share_narrow",0,50,11,12,10
"timed","s352","8","other",50,8,"climate","msg_share_narrow",0,79,85,79,NA
"timed","s353","8","other",56,8,"health","msg_share_narrow",0,0,54,65,NA
"comment","s354","8","self",4,8,"climate","msg_share_narrow",0,0,61,39,20
"untimed","s355","8","control",14,8,"climate","msg_share_narrow",0,72,83,95,NA
"comment","s356","8","self",62,8,"health","msg_share_narrow",0,65,21,21,12
"untimed","s357","8","control",77,8,"climate","msg_share_narrow",0,0,0,27,NA
"timed","s358","8","self",14,8,"climate","msg_share_narrow",0,41,36,42,NA
"untimed","s359","8","control",95,8,"climate","msg_share_narrow",0,63,92,81,NA
"untimed","s360","8","other",74,8,"health","msg_share_narrow",0,65,66,92,NA
"untimed","s361","8","self",6,8,"climate","msg_share_narrow",0,53,19,27,NA
"timed","s362","8","other",0,8,"health","msg_share_narrow",0,0,2,2,NA
"untimed","s363","8","other",5,8,"health","msg_share_narrow",0,60,60,61,NA
"comment","s364","8","control",40,8,"climate","msg_share_narrow",0,0,0,0,14
"untimed","s366","8","self",44,8,"health","msg_share_narrow",0,4,70,73,NA
"comment","s367","8","other",85,8,"climate","msg_share_narrow",0,51,88,96,13
"timed","s368","8","control",85,8,"climate","msg_share_narrow",0,1,1,1,NA
"timed","s369","8","other",71,8,"climate","msg_share_narrow",0,79,62,64,NA
"comment","s370","8","control",66,8,"climate","msg_share_narrow",0,0,58,58,7
"timed","s371","8","other",78,8,"health","msg_share_narrow",0,5,5,6,NA
"timed","s372","8","control",23,8,"health","msg_share_narrow",0,96,100,96,NA
"timed","s373","8","control",25,8,"climate","msg_share_narrow",0,0,0,12,NA
"untimed","s374","8","control",20,8,"health","msg_share_narrow",0,5,50,20,NA
"timed","s375","8","other",10,8,"climate","msg_share_narrow",0,0,53,53,NA
"untimed","s376","8","other",70,8,"health","msg_share_narrow",0,78,76,81,NA
"untimed","s377","8","other",35,8,"health","msg_share_narrow",0,100,51,100,NA
"comment","s378","8","control",69,8,"health","msg_share_narrow",0,1,1,1,11
"timed","s379","8","control",34,8,"health","msg_share_narrow",0,96,97,98,NA
"timed","s380","8","self",84,8,"health","msg_share_narrow",0,0,0,0,NA
"comment","s381","8","other",15,8,"health","msg_share_narrow",0,100,79,100,22
"untimed","s382","8","control",6,8,"climate","msg_share_narrow",0,35,46,23,NA
"timed","s383","8","self",88,8,"health","msg_share_narrow",0,76,76,75,NA
"timed","s384","8","other",66,8,"climate","msg_share_narrow",0,28,66,68,NA
"untimed","s385","8","self",22,8,"climate","msg_share_narrow",0,0,0,0,NA
"comment","s386","8","control",31,8,"climate","msg_share_narrow",0,1,0,1,17
"untimed","s387","8","self",50,8,"climate","msg_share_narrow",0,79,77,73,NA
"timed","s388","8","other",37,8,"climate","msg_share_narrow",0,72,70,76,NA
"comment","s389","8","other",68,8,"health","msg_share_narrow",0,52,75,77,30
"timed","s390","8","other",68,8,"health","msg_share_narrow",0,96,59,81,NA
"timed","s391","8","self",72,8,"climate","msg_share_narrow",0,71,89,81,NA
"untimed","s392","8","control",6,8,"climate","msg_share_narrow",0,3,27,28,NA
"timed","s393","8","self",81,8,"climate","msg_share_narrow",0,44,62,64,NA
"timed","s394","8","self",9,8,"climate","msg_share_narrow",0,17,43,41,NA
"timed","s395","8","other",70,8,"health","msg_share_narrow",0,69,69,75,NA
"comment","s396","8","other",53,8,"climate","msg_share_narrow",0,0,52,52,15
"untimed","s397","8","self",5,8,"health","msg_share_narrow",0,18,19,69,NA
"untimed","s398","8","other",95,8,"climate","msg_share_narrow",0,0,3,0,NA
"untimed","s399","8","other",38,8,"health","msg_share_narrow",0,37,49,61,NA
"untimed","s400","8","self",52,8,"climate","msg_share_narrow",0,4,0,50,NA
"timed","s401","8","control",30,8,"climate","msg_share_narrow",0,41,11,77,NA
"comment","s402","8","control",12,8,"climate","msg_share_narrow",0,0,89,29,25
"untimed","s403","8","self",40,8,"climate","msg_share_narrow",0,0,0,0,NA
"untimed","s404","8","control",25,8,"climate","msg_share_narrow",0,54,34,46,NA
"comment","s405","8","self",38,8,"health","msg_share_narrow",0,20,10,58,20
"timed","s406","8","self",13,8,"climate","msg_share_narrow",0,0,68,68,NA
"untimed","s407","8","other",84,8,"health","msg_share_narrow",0,3,23,26,NA
"timed","s408","8","other",64,8,"health","msg_share_narrow",0,90,84,100,NA
"untimed","s409","8","self",82,8,"climate","msg_share_narrow",0,16,69,48,NA
"untimed","s410","8","other",46,8,"climate","msg_share_narrow",0,1,51,51,NA
"timed","s411","8","other",85,8,"climate","msg_share_narrow",0,72,94,88,NA
"untimed","s412","8","control",35,8,"health","msg_share_narrow",0,31,65,66,NA
"untimed","s413","8","other",48,8,"climate","msg_share_narrow",0,46,39,53,NA
"untimed","s414","8","self",5,8,"health","msg_share_narrow",0,97,97,96,NA
"comment","s415","8","control",11,8,"health","msg_share_narrow",0,6,20,67,7
"timed","s416","8","other",10,8,"climate","msg_share_narrow",0,40,65,61,NA
"comment","s417","8","control",85,8,"climate","msg_share_narrow",0,100,100,100,11
"timed","s418","8","other",3,8,"health","msg_share_narrow",0,78,87,95,NA
"untimed","s419","8","other",64,8,"health","msg_share_narrow",0,0,0,0,NA
"untimed","s420","8","control",17,8,"health","msg_share_narrow",0,4,5,6,NA
"comment","s421","8","other",60,8,"climate","msg_share_narrow",0,10,11,10,10
"timed","s422","8","control",34,8,"health","msg_share_narrow",0,0,0,0,NA
"comment","s423","8","control",42,8,"climate","msg_share_narrow",0,50,65,75,17
"untimed","s424","8","control",58,8,"health","msg_share_narrow",0,9,95,10,NA
"timed","s425","8","control",22,8,"climate","msg_share_narrow",0,0,35,32,NA
"untimed","s426","8","control",85,8,"climate","msg_share_narrow",0,52,100,100,NA
"comment","s427","8","control",40,8,"climate","msg_share_narrow",0,58,27,25,22
"comment","s428","8","control",73,8,"climate","msg_share_narrow",0,15,20,6,9
"timed","s429","8","other",39,8,"health","msg_share_narrow",0,1,1,1,NA
"comment","s430","8","self",32,8,"climate","msg_share_narrow",0,28,25,27,11
"comment","s431","8","self",50,8,"climate","msg_share_narrow",0,0,0,0,14
"untimed","s432","8","other",13,8,"climate","msg_share_narrow",0,0,2,0,NA
"comment","s433","8","control",83,8,"health","msg_share_narrow",0,13,63,63,12
