"SID","article_cond","article_number","topic","msg_rel_self","msg_rel_social","LiveShare","n_articles","sharing_type","msg_share","sharing_type_key","comment","Article.Title","Source.URL","Topic","check","n_words"
"s192","control",101,"health",100,100,0,8,1,30,"msg_share_broad","Eating white meat does not lower your LDL as many people believe. White meat is not better than red meat when trying to lower cholesterol levels.","White Meat vs. Red Meat and Cholesterol Levels","https://www.nytimes.com/2019/06/11/well/eat/white-meat-vs-red-meat-and-cholesterol-levels.html","wellness",0,26
"s192","other",86,"climate",100,100,0,8,1,60,"msg_share_broad","It shows how the topic of climate change is still polarizing in politics. It also gave some good facts on how many dems vs conservatives believe in climate change.","Three Campaign Ads That Are Putting Climate Change on the Agenda","https://www.nytimes.com/2018/10/25/climate/campaign-ads-climate-change.html","climate",0,29
"s192","self",61,"climate",100,100,1,8,1,100,"msg_share_broad","Many republicans are trying to kill the Endangered Species Act so that they can drill for oil and mine for minerals. They are dangerous and want to exploit the land near wildlife and reservations. They have been doing harmful things near the midwest and Ojibe tribes with their pipelines.","Lawmakers, Lobbyists and the Administration Join Forces to Overhaul the Endangered Species Act","https://www.nytimes.com/2018/07/22/climate/endangered-species-act-trump-administration.html","climate",0,49
"s192","self",74,"health",100,100,0,8,1,60,"msg_share_broad","I work at a medical center and they have yet to ban sugary drinks. I am happy to hear that it is helping to keep Type 2 diabetes at bay for a lot of people.","Sugary Drink Ban Tied to Health Improvements at Medical Center","https://www.nytimes.com/2019/10/28/well/eat/sugary-drink-soda-ban-health-medical-center.html","wellness",0,35
"s192","other",98,"climate",100,100,0,8,1,100,"msg_share_broad","Many of my family members are considering moving due to climate change.","What Land Will Be Underwater in 20 Years? Figuring It Out Could Be Lucrative","https://www.nytimes.com/2018/02/23/climate/mapping-future-climate-risk.html","climate",0,12
"s192","control",83,"health",100,100,0,8,1,0,"msg_share_broad","More intense workouts means a longer life.","The Year in Fitness: Exercise, Add Intensity, Live to See Another Year","https://www.nytimes.com/2017/12/27/well/move/the-year-in-fitness-exercise-add-intensity-live-to-see-another-year.html","wellness",0,7
"s193","self",11,"climate",80,60,0,10,1,40,"msg_share_broad","Though this article seems to be from 2012 it's relevant in the face of the pandemic which has made working remotely and spending more time at home more popular than ever.","Americans Are Staying Home More. That’s Saving Energy.","https://www.nytimes.com/2018/01/29/climate/americans-staying-home-energy.html","climate",0,31
"s193","control",50,"climate",70,70,0,10,1,10,"msg_share_broad","This article describes the hottest month on record in Europe since 2016 and the implications that may hold for the future.","Heat Wave Nudged the Planet to Its Hottest June, European Forecasters Say","https://www.nytimes.com/2019/07/03/climate/hottest-june-on-record.html","climate",0,21
"s193","other",41,"health",60,100,0,10,1,10,"msg_share_broad","My mom loves cooking and going to farmer's markets to get fresh ingredients. This article seems very relevant to her interests.","Farmer’s Market Shopping With the Chef Tom Colicchio","https://www.nytimes.com/2017/05/05/well/eat/farmers-market-shopping-with-the-chef-tom-colicchio.html","wellness",0,21
"s193","self",88,"climate",100,90,0,10,1,90,"msg_share_broad","The consequences of climate change and the action (or inaction rather) taken to save the environment are deeply personal to me. I want a world that is safe for me and future generations.","U.S. Climate Report Warns of Damaged Environment and Shrinking Economy","https://www.nytimes.com/2018/11/23/climate/us-climate-report.html","climate",0,33
"s193","control",83,"health",100,90,0,10,1,100,"msg_share_broad","This article describes how to exercise in a way that is most beneficial to your health.","The Year in Fitness: Exercise, Add Intensity, Live to See Another Year","https://www.nytimes.com/2017/12/27/well/move/the-year-in-fitness-exercise-add-intensity-live-to-see-another-year.html","wellness",0,16
"s193","self",89,"climate",90,90,0,10,1,70,"msg_share_broad","The Arctic ecosystem is one of the most fragile places on the planet and if it is in danger the rest of the world could soon follow.","U.S. Pressure Blocks Declaration on Climate Change at Arctic Talks","https://www.nytimes.com/2019/05/07/climate/us-arctic-climate-change.html","climate",0,27
"s193","control",103,"health",90,90,0,10,1,10,"msg_share_broad","This article describes the result of an exercise study involving mice and how it may impact humans.","Why Exercise Alone May Not Be the Key to Weight Loss","https://www.nytimes.com/2018/04/11/well/move/why-exercise-alone-may-not-be-the-key-to-weight-loss.html","wellness",0,17
"s193","other",15,"climate",30,60,0,10,1,0,"msg_share_broad","This article would concern people I know who are concerned about environmental conservation and indigenous peoples' rights.","Australia, in a Victory for Coal, Clears the Way for a Disputed Mine","https://www.nytimes.com/2019/06/13/climate/adani-australia-carmichael-mine.html","climate",0,17
"s193","other",43,"health",80,100,0,10,1,20,"msg_share_broad","My mother and other older women I know could benefit from knowing the information in this article.","Fitness in Midlife May Help Fend Off Dementia","https://www.nytimes.com/2018/03/28/well/mind/fitness-in-midlife-may-help-fend-off-dementia.html","wellness",0,17
"s193","control",26,"climate",70,80,0,10,1,20,"msg_share_broad","This article describes how polar bears and their plight have become anexus of climate change disinformation.","Climate Change Denialists Say Polar Bears Are Fine. Scientists Are Pushing Back.","https://www.nytimes.com/2018/04/10/climate/polar-bears-climate-deniers.html","climate",0,16
"s194","other",97,"health",60,90,0,9,1,20,"msg_share_broad","A friend recently had kidney stones this information is helping them and myself from getting them again.","What Foods Should I Avoid to Prevent Kidney Stones?","https://www.nytimes.com/2018/09/14/well/live/what-foods-should-i-avoid-to-prevent-kidney-stones.html","wellness",0,17
"s194","control",50,"climate",70,70,0,9,1,100,"msg_share_broad","Climate change is responsible for the extreme temperatures in Europe.","Heat Wave Nudged the Planet to Its Hottest June, European Forecasters Say","https://www.nytimes.com/2019/07/03/climate/hottest-june-on-record.html","climate",0,10
"s194","self",33,"health",80,60,0,9,1,60,"msg_share_broad","This helps me know how to prepare my tomatoes and spinach to meet my nutritional needs.","Does Cooking Boost Nutrients in Tomatoes and Spinach?","https://www.nytimes.com/2017/09/01/well/eat/does-cooking-boost-nutrients-in-tomatoes-and-spinach.html","wellness",0,16
"s194","control",106,"climate",90,70,0,9,1,100,"msg_share_broad","Climate change is bringing bigger storms. Aside from the impact of the storms one thing scientists are struggling with is getting people to trust the science.","Why the Wilder Storms? It’s a ‘Loaded Dice’ Problem","https://www.nytimes.com/2018/10/05/climate/rain-floods-extreme-weather.html","climate",0,26
"s194","other",46,"health",60,90,0,9,1,10,"msg_share_broad","Many of the people I know are parents and this would help them meet their child's nutritional needs.","For Babies, Solid Food at 3 Months May Lead to Sounder Sleep","https://www.nytimes.com/2018/08/17/well/eat/for-babies-solid-food-at-3-months-may-lead-to-sounder-sleep.html","wellness",0,18
"s194","self",26,"climate",100,70,0,9,1,90,"msg_share_broad","Climate denialists like Dr. Crockford spread false information about things that they are not experts on and it makes it really difficult to help stop climate change.","Climate Change Denialists Say Polar Bears Are Fine. Scientists Are Pushing Back.","https://www.nytimes.com/2018/04/10/climate/polar-bears-climate-deniers.html","climate",0,27
"s194","self",39,"health",100,80,0,9,1,20,"msg_share_broad","I have gained a significant amount of weight over the last 3 years and  this article helps me want to take care of myself better.","Excess Weight Contributes to More Than 7 Percent of Cancers","https://www.nytimes.com/2019/01/02/well/live/excess-weight-contributes-to-more-than-7-percent-of-cancers.html","wellness",0,25
"s194","control",62,"climate",80,60,0,9,1,60,"msg_share_broad","Selling renewable energy certificates to help reduce carbon footprints.","One Thing You Can Do Switch to a Green Energy Provider","https://www.nytimes.com/2019/09/18/climate/nyt-climate-newsletter-green-energy.html","climate",0,9
"s194","other",42,"health",100,100,0,9,1,100,"msg_share_broad","It's interesting to know how our culture and walking partners can impact such a simple but major part of our lives.","Faster. Slower. How We Walk Depends on Who We Walk With, and Where We Live.","https://www.nytimes.com/2018/09/19/well/move/faster-slower-how-we-walk-depends-on-who-we-walk-with-and-where-we-live.html","wellness",0,21
"s195","self",47,"health",80,80,0,7,1,20,"msg_share_broad","This article matters to me personally because I definitely want to live longer. Perhaps if I change my diet to more plants or fish instead of red meat can help with that.","Getting Your Protein From Plants May Help You Live Longer","https://www.nytimes.com/2019/09/03/well/eat/diet-lifespan-vegetables-vegetarian-vegan-foods-plants-meat-fish.html","wellness",0,32
"s195","control",12,"climate",70,50,0,7,1,0,"msg_share_broad","This article is about the state of environmental protections at the end of the year 2019 and what we can do to help the environment.","An Easy New Year’s Resolution: Help the Earth by Consuming Less","https://www.nytimes.com/2019/01/02/climate/climate-fwd-new-years-resolutions.html","climate",0,25
"s195","other",102,"health",100,100,0,7,1,70,"msg_share_broad","This article matters to people I know because I know people who have young children in their households. These children could greatly benefit from having a fish diet.","Why Children (and Pregnant Women) May Want to Eat More Fish","https://www.nytimes.com/2019/10/30/well/eat/children-pregnant-women-eat-fish-seafood-brain-smarter.html","wellness",0,28
"s195","control",66,"climate",30,40,0,7,1,0,"msg_share_broad","This article is about the different types of bags we use for groceries and how much impact they have on the environment and how our dietary choices may have a more significant impact.","Plastic Bags, or Paper? Here’s What to Consider When You Hit the Grocery Store","https://www.nytimes.com/2019/03/29/climate/plastic-paper-shopping-bags.html","climate",0,33
"s195","other",100,"health",0,70,0,7,1,70,"msg_share_broad","I think this article matters to some people I know because some of them don't take care of themselves well and rush through their daily lives always working too much always away for too long.","When a Vegan Gets Gout","https://www.nytimes.com/2018/07/05/well/family/when-a-vegan-gets-gout.html","wellness",0,35
"s195","self",61,"climate",90,20,0,7,1,40,"msg_share_broad","This article matters to me personally because I am very much against the destruction of the environment to benefit oil companies.","Lawmakers, Lobbyists and the Administration Join Forces to Overhaul the Endangered Species Act","https://www.nytimes.com/2018/07/22/climate/endangered-species-act-trump-administration.html","climate",0,21
"s195","control",13,"health",10,40,0,7,1,0,"msg_share_broad","The article is about the inefficiency of antioxidants like vitamin C to relieve muscle soreness after exercise.","Antioxidants Don’t Ease Muscle Soreness After Exercise","https://www.nytimes.com/2018/01/04/well/live/antioxidants-dont-ease-muscle-soreness-after-exercise.html","wellness",0,17
