"survey_name","article_cond","SID","scale_name","category","item","value"
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","action_env_impact","collective","donate",0.324038452727022
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","action_env_impact","energy","energy",1.77994141747039
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","action_env_impact","transit","flights",0.383149402204706
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","action_env_impact","diet","meat",1.39381521706386
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","action_env_impact","collective","petition",0.503773550395901
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","action_env_impact","recycle","recycle",1.08530045565219
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","action_env_impact","diet","vegan",0.173411919514288
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","action_env_impact","diet","vegetarian",2.03707953062854
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","action_env_impact","collective","volunteer",1.02140077894386
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","petition_share_broad",NA,"3",0.157750314215985
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","petition_share_narrow",NA,"3",-0.546706352642933
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","petition_share_broad",NA,"4",0.586958101068863
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","petition_share_narrow",NA,"4",0.335094067721494
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","petition_share_broad",NA,"5",0.441488387128694
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","petition_share_narrow",NA,"5",0.266422597880781
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","climate_knowledge",NA,"mean",1.47227085601485
"BB-PRIME Wave 1 Combined","control","BB-W1-0045","self_efficacy",NA,"mean",1.13812975942616
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","action_env_impact","transit","car",-1.17772417857502
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","action_env_impact","collective","contact",-1.46020779005238
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","action_env_impact","conversations","conversations",-1.39087147432408
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","action_env_impact","collective","donate",-1.05227223859249
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","action_env_impact","energy","energy",-1.0173569737635
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","action_env_impact","transit","flights",-2.26242550756383
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","action_env_impact","diet","meat",-0.541617326963446
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","action_env_impact","collective","petition",-0.823721160361624
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","action_env_impact","recycle","recycle",-0.776203195168889
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","action_env_impact","diet","vegan",-0.466664570592226
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","action_env_impact","diet","vegetarian",-0.540612639057438
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","action_env_impact","collective","volunteer",-1.00217637803084
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","petition_share_broad",NA,"1",-0.998986236181577
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","petition_share_narrow",NA,"1",-0.425942014666476
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","petition_share_broad",NA,"3",-0.986552483205665
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","petition_share_narrow",NA,"3",-0.406319541619436
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","petition_share_broad",NA,"8",-0.953150857583544
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","petition_share_narrow",NA,"8",-0.333188540548642
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","climate_knowledge",NA,"mean",-0.249056525963969
"BB-PRIME Wave 1 Combined","control","BB-W1-0054","self_efficacy",NA,"mean",-1.28883617354397
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","action_env_impact","transit","car",0.878727488449951
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","action_env_impact","collective","contact",1.77979134817218
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","action_env_impact","conversations","conversations",1.77091241237883
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","action_env_impact","collective","donate",1.70034914404653
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","action_env_impact","energy","energy",0.381292221853443
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","action_env_impact","transit","flights",1.04454312964684
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","action_env_impact","diet","meat",0.103526854378991
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","action_env_impact","collective","petition",2.49501561653219
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","action_env_impact","recycle","recycle",1.70580167259255
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","action_env_impact","diet","vegan",1.45356489972732
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","action_env_impact","diet","vegetarian",0.748233445785553
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","action_env_impact","collective","volunteer",1.69592649793542
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","petition_share_broad",NA,"3",0.615471433184644
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","petition_share_narrow",NA,"3",1.58717317491422
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","petition_share_broad",NA,"4",1.15327908165861
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","petition_share_narrow",NA,"4",1.37134358473058
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","petition_share_broad",NA,"6",0.757145954364279
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","petition_share_narrow",NA,"6",0.953306303172779
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","climate_knowledge",NA,"mean",0.324719268028971
"BB-PRIME Wave 1 Combined","other","BB-W1-0067","self_efficacy",NA,"mean",0.444710921434698
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","action_env_impact","transit","car",-0.492240289566696
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","action_env_impact","collective","contact",0.483791692882354
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","action_env_impact","conversations","conversations",0.506198857697666
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","action_env_impact","collective","donate",-1.74042758425224
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","action_env_impact","energy","energy",0.381292221853443
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","action_env_impact","transit","flights",-0.278244325237428
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","action_env_impact","diet","meat",0.103526854378991
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","action_env_impact","collective","petition",0.503773550395901
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","action_env_impact","recycle","recycle",0.464799238711831
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","action_env_impact","diet","vegan",0.813488409620803
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","action_env_impact","diet","vegetarian",0.748233445785553
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","action_env_impact","collective","volunteer",0.346875059952292
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","petition_share_broad",NA,"1",-0.998986236181577
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","petition_share_narrow",NA,"1",-1.11440227616145
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","petition_share_broad",NA,"2",-0.968609501946173
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","petition_share_narrow",NA,"2",-1.11081247249204
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","petition_share_broad",NA,"8",-0.953150857583544
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","petition_share_narrow",NA,"8",-1.03297477069823
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","climate_knowledge",NA,"mean",-1.97038390794279
"BB-PRIME Wave 1 Combined","self","BB-W1-0071","self_efficacy",NA,"mean",-1.28883617354397
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","action_env_impact","transit","car",0.878727488449951
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","action_env_impact","collective","contact",1.13179152052727
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","action_env_impact","conversations","conversations",-0.126157919642917
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","action_env_impact","collective","donate",1.70034914404653
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","action_env_impact","energy","energy",1.77994141747039
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","action_env_impact","transit","flights",1.70593685708898
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","action_env_impact","diet","meat",2.0389593984063
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","action_env_impact","collective","petition",1.83126826115343
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","action_env_impact","recycle","recycle",1.08530045565219
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","action_env_impact","diet","vegan",1.45356489972732
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","action_env_impact","diet","vegetarian",0.748233445785553
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","action_env_impact","collective","volunteer",0.346875059952292
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","petition_share_broad",NA,"10",-0.648641501249067
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","petition_share_narrow",NA,"10",-0.773259723635966
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","petition_share_broad",NA,"2",-0.349102751812262
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","petition_share_narrow",NA,"2",0.238125905843874
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","petition_share_broad",NA,"6",-0.923628763200906
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","petition_share_narrow",NA,"6",-1.07111997355156
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","climate_knowledge",NA,"mean",1.47227085601485
"BB-PRIME Wave 1 Combined","control","BB-W1-0077","self_efficacy",NA,"mean",1.13812975942616
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","action_env_impact","transit","car",0.878727488449951
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","action_env_impact","collective","contact",-0.164208134762558
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","action_env_impact","conversations","conversations",-0.758514696983499
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","action_env_impact","collective","donate",-0.364116892932733
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","action_env_impact","energy","energy",1.08061681966192
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","action_env_impact","transit","flights",-0.939638052679563
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","action_env_impact","diet","meat",1.39381521706386
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","action_env_impact","collective","petition",-0.823721160361624
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","action_env_impact","recycle","recycle",-0.776203195168889
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","action_env_impact","diet","vegan",1.45356489972732
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","action_env_impact","diet","vegetarian",1.39265648820705
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","action_env_impact","collective","volunteer",0.346875059952292
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","petition_share_broad",NA,"5",-0.647346170722421
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","petition_share_narrow",NA,"5",1.64483093468739
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","petition_share_broad",NA,"7",-0.819161518313376
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","petition_share_narrow",NA,"7",-0.926679371664746
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","petition_share_broad",NA,"8",-0.868633339194633
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","petition_share_narrow",NA,"8",-0.949000423080279
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","climate_knowledge",NA,"mean",0.324719268028971
"BB-PRIME Wave 1 Combined","control","BB-W1-0080","self_efficacy",NA,"mean",0.791420340430431
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","action_env_impact","transit","car",-1.17772417857502
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","action_env_impact","collective","contact",-1.46020779005238
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","action_env_impact","conversations","conversations",-1.39087147432408
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","action_env_impact","collective","donate",-1.74042758425224
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","action_env_impact","energy","energy",-1.0173569737635
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","action_env_impact","transit","flights",-0.939638052679563
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","action_env_impact","diet","meat",-1.18676150830588
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","action_env_impact","collective","petition",-1.48746851574039
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","action_env_impact","recycle","recycle",-1.39670441210925
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","action_env_impact","diet","vegan",-1.74681755080526
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","action_env_impact","diet","vegetarian",-1.82945872390043
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","action_env_impact","collective","volunteer",-1.6767020970224
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","petition_share_broad",NA,"2",-0.968609501946173
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","petition_share_narrow",NA,"2",-1.11081247249204
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","petition_share_broad",NA,"8",-0.953150857583544
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","petition_share_narrow",NA,"8",-1.03297477069823
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","petition_share_broad",NA,"9",-0.91725373890918
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","petition_share_narrow",NA,"9",-1.02491569881502
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","climate_knowledge",NA,"mean",-1.97038390794279
"BB-PRIME Wave 1 Combined","other","BB-W1-0095","self_efficacy",NA,"mean",-1.6355455925397
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","action_env_impact","transit","car",-1.17772417857502
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","action_env_impact","collective","contact",-0.164208134762558
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","action_env_impact","conversations","conversations",-0.758514696983499
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","action_env_impact","collective","donate",-0.364116892932733
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","action_env_impact","energy","energy",-1.0173569737635
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","action_env_impact","transit","flights",-0.278244325237428
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","action_env_impact","diet","meat",0.103526854378991
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","action_env_impact","collective","petition",-0.159973804982862
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","action_env_impact","recycle","recycle",-0.155701978228529
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","action_env_impact","diet","vegan",0.173411919514288
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","action_env_impact","diet","vegetarian",0.103810403364058
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","action_env_impact","collective","volunteer",-0.327650659039273
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","petition_share_broad",NA,"5",-0.946775674131478
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","petition_share_narrow",NA,"5",-1.05793051003145
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","petition_share_broad",NA,"8",0.455474448898304
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","petition_share_narrow",NA,"8",1.76617014990012
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","petition_share_broad",NA,"9",-0.91725373890918
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","petition_share_narrow",NA,"9",-0.177771852580939
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","climate_knowledge",NA,"mean",-1.97038390794279
"BB-PRIME Wave 1 Combined","control","BB-W1-0099","self_efficacy",NA,"mean",-1.98225501153543
"BB-PRIME Wave 1 Combined","self","BB-W1-0103","action_env_impact","transit","car",0.878727488449951
"BB-PRIME Wave 1 Combined","self","BB-W1-0103","action_env_impact","collective","contact",1.13179152052727
"BB-PRIME Wave 1 Combined","self","BB-W1-0103","action_env_impact","conversations","conversations",0.506198857697666
"BB-PRIME Wave 1 Combined","self","BB-W1-0103","action_env_impact","collective","donate",1.01219379838678
"BB-PRIME Wave 1 Combined","self","BB-W1-0103","action_env_impact","energy","energy",0.381292221853443
"BB-PRIME Wave 1 Combined","self","BB-W1-0103","action_env_impact","transit","flights",1.70593685708898
"BB-PRIME Wave 1 Combined","self","BB-W1-0103","action_env_impact","diet","meat",1.39381521706386
"BB-PRIME Wave 1 Combined","self","BB-W1-0103","action_env_impact","collective","petition",0.503773550395901
